model,task,trial_dir,resolved,f2p_passed,f2p_total,p2p_passed,p2p_total,posthoc_skips_applied,agent_steps,tool_call_count,input_tokens,cached_tokens,output_tokens,wall_clock_sec,infra_fail
anthropic/bedrock-claude-opus-4-6,t2v3-PY99e9-cypher-multi-optional-with-chain,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-PY99e9-cypher-multi-optiona-H8WhWiV,0,21,25,405,405,0,234,140,12899571,12733459,53755,1611.510302,0
anthropic/bedrock-claude-opus-4-6,t2v3-PY99e9-cypher-multi-optional-with-chain,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-PY99e9-cypher-multi-optiona-VeZoLUz,0,15,25,405,405,0,153,91,7705641,7580829,30465,1122.991059,0
anthropic/bedrock-claude-opus-4-6,t2v3-PY99e9-cypher-multi-optional-with-chain,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-PY99e9-cypher-multi-optiona-WS2ojuY,0,12,25,405,405,0,158,100,7421550,7307991,29383,1108.649048,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYa0ea-fold-unaryop-constants,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-PYa0ea-fold-unaryop-constan-wvs8sXy,1,17,17,30,30,0,18,9,234598,212539,6021,199.321161,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYa0ea-fold-unaryop-constants,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-PYa0ea-fold-unaryop-constan-u2XxEdJ,1,17,17,30,30,0,19,9,273598,252137,6090,214.129754,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYa0ea-fold-unaryop-constants,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-PYa0ea-fold-unaryop-constan-uu8RbWt,1,17,17,30,30,0,18,9,235891,213767,6435,168.281315,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYa0ea-fold-unaryop-constants,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-PYa0ea-fold-unaryop-constan-u3faZKR,1,17,17,30,30,0,28,15,484926,466763,3696,90.670273,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYa0ea-fold-unaryop-constants,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-PYa0ea-fold-unaryop-constan-znWouJF,1,17,17,30,30,0,18,9,234501,211720,6319,193.699965,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYce55-hypergraph-from-edges-return-as,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-PYce55-hypergraph-from-edge-d7HL6iR,1,10,10,20,20,0,84,56,2638535,2582722,16961,446.266655,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYce55-hypergraph-from-edges-return-as,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-PYce55-hypergraph-from-edge-b48yDCv,1,10,10,20,20,0,75,47,3184906,3078096,24580,533.361059,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYce55-hypergraph-from-edges-return-as,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-PYce55-hypergraph-from-edge-FPpUiCu,1,10,10,20,20,0,83,55,2152623,2091365,21837,523.932574,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYce55-hypergraph-from-edges-return-as,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-PYce55-hypergraph-from-edge-FmipwLg,1,10,10,20,20,0,77,51,2543878,2488554,19121,470.354365,0
anthropic/bedrock-claude-opus-4-6,t2v3-PYce55-hypergraph-from-edges-return-as,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-PYce55-hypergraph-from-edge-CiEzJtu,1,10,10,20,20,0,86,58,2758991,2682938,16666,382.383438,0
anthropic/bedrock-claude-opus-4-6,t2v3-QU3fc6-lookup-fields-postgres-upsert,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-QU3fc6-lookup-fields-postgr-DCktR3j,1,14,14,30,30,0,113,67,4549840,4472302,32246,778.636959,0
anthropic/bedrock-claude-opus-4-6,t2v3-QU3fc6-lookup-fields-postgres-upsert,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-QU3fc6-lookup-fields-postgr-LcubXdE,1,14,14,30,30,0,74,46,2700884,2617448,35710,697.228569,0
anthropic/bedrock-claude-opus-4-6,t2v3-QU3fc6-lookup-fields-postgres-upsert,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-QU3fc6-lookup-fields-postgr-gNsVBeX,1,14,14,30,30,0,113,73,5108249,5015584,38256,856.201358,0
anthropic/bedrock-claude-opus-4-6,t2v3-QU3fc6-lookup-fields-postgres-upsert,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-QU3fc6-lookup-fields-postgr-5RLkxN8,1,14,14,30,30,0,112,64,3896205,3787971,26843,709.711553,0
anthropic/bedrock-claude-opus-4-6,t2v3-QU3fc6-lookup-fields-postgres-upsert,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-QU3fc6-lookup-fields-postgr-Uty4kCf,1,14,14,30,30,0,91,55,4043104,3955093,35681,776.753121,0
anthropic/bedrock-claude-opus-4-6,t2v3-RE900b-vary-secondary-lookup,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-RE900b-vary-secondary-looku-ZPJB8Gh,1,2,2,276,276,0,41,23,2045244,1853145,44256,859.942566,0
anthropic/bedrock-claude-opus-4-6,t2v3-RE900b-vary-secondary-lookup,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-RE900b-vary-secondary-looku-xGKk3wM,1,2,2,276,276,0,52,29,2937881,2690539,59865,1039.61348,0
anthropic/bedrock-claude-opus-4-6,t2v3-RE900b-vary-secondary-lookup,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-RE900b-vary-secondary-looku-3dvScW2,1,2,2,276,276,0,36,21,1501022,1390793,22904,507.273245,0
anthropic/bedrock-claude-opus-4-6,t2v3-RE900b-vary-secondary-lookup,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-RE900b-vary-secondary-looku-zgkAhde,1,2,2,276,276,0,74,44,2189006,2115062,14345,421.186629,0
anthropic/bedrock-claude-opus-4-6,t2v3-RE900b-vary-secondary-lookup,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-RE900b-vary-secondary-looku-DCB5nwd,1,2,2,276,276,0,45,25,1815190,1693237,38436,692.219503,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA5235-ecdsa-remote-function-signing,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SA5235-ecdsa-remote-functio-QxfWXTc,1,12,12,268,268,0,70,39,2075281,2007044,24545,547.480853,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA5235-ecdsa-remote-function-signing,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SA5235-ecdsa-remote-functio-o3N9SLM,0,10,12,268,268,0,87,49,2672414,2593370,22846,690.178724,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA5235-ecdsa-remote-function-signing,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SA5235-ecdsa-remote-functio-6mmsEQ4,1,12,12,268,268,0,89,49,2629444,2552840,21542,532.311063,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA5235-ecdsa-remote-function-signing,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SA5235-ecdsa-remote-functio-NPDvEx6,1,12,12,268,268,0,86,51,2910481,2847490,21944,683.825139,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA5235-ecdsa-remote-function-signing,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SA5235-ecdsa-remote-functio-dczvx6z,1,12,12,268,268,0,97,56,2873336,2795797,23849,515.094981,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA6b4a-ecdsa-signing-optional-torch,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SA6b4a-ecdsa-signing-option-dqqrBRd,0,12,16,527,527,0,105,65,3271564,3196907,23284,529.502503,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA6b4a-ecdsa-signing-optional-torch,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SA6b4a-ecdsa-signing-option-oVpimY7,0,14,16,527,527,0,112,72,3362026,3280488,22993,491.705955,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA6b4a-ecdsa-signing-optional-torch,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SA6b4a-ecdsa-signing-option-i5BnYkK,0,12,16,527,527,0,117,76,3388648,3262919,24654,547.095752,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA6b4a-ecdsa-signing-optional-torch,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SA6b4a-ecdsa-signing-option-bMHYX4T,0,14,16,527,527,0,97,65,2869637,2794600,22500,497.859735,0
anthropic/bedrock-claude-opus-4-6,t2v3-SA6b4a-ecdsa-signing-optional-torch,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SA6b4a-ecdsa-signing-option-xcsYpqN,0,14,16,527,527,0,100,60,2937387,2868850,23299,511.283756,0
anthropic/bedrock-claude-opus-4-6,t2v3-SC22f6-stateful-report-bridging,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SC22f6-stateful-report-brid-SSRutND,1,4,4,18,18,0,74,43,2882369,2800675,24150,770.463508,0
anthropic/bedrock-claude-opus-4-6,t2v3-SC22f6-stateful-report-bridging,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SC22f6-stateful-report-brid-hwW77if,1,4,4,18,18,0,79,48,3200732,3099798,28329,785.09367,0
anthropic/bedrock-claude-opus-4-6,t2v3-SC22f6-stateful-report-bridging,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SC22f6-stateful-report-brid-y5ydEo3,1,4,4,18,18,0,137,86,7003409,6888643,36135,1206.789053,0
anthropic/bedrock-claude-opus-4-6,t2v3-SC22f6-stateful-report-bridging,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SC22f6-stateful-report-brid-LnrggPS,1,4,4,18,18,0,127,84,6674290,6574596,30695,1221.669943,0
anthropic/bedrock-claude-opus-4-6,t2v3-SC22f6-stateful-report-bridging,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SC22f6-stateful-report-brid-9oFkTCK,1,4,4,18,18,0,82,44,3452248,3343820,38068,1013.682521,0
anthropic/bedrock-claude-opus-4-6,t2v3-SE8abf-brace-expansion-glob-patterns,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SE8abf-brace-expansion-glob-7Lmuff3,1,6,6,37,37,0,33,20,784060,751023,4808,321.917127,0
anthropic/bedrock-claude-opus-4-6,t2v3-SE8abf-brace-expansion-glob-patterns,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SE8abf-brace-expansion-glob-D6fPwMd,1,6,6,37,37,0,32,20,587325,558726,4528,479.498691,0
anthropic/bedrock-claude-opus-4-6,t2v3-SE8abf-brace-expansion-glob-patterns,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SE8abf-brace-expansion-glob-q2dmAwt,1,6,6,37,37,0,28,16,530584,506867,4063,101.836337,0
anthropic/bedrock-claude-opus-4-6,t2v3-SE8abf-brace-expansion-glob-patterns,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SE8abf-brace-expansion-glob-RKBCDvd,1,6,6,37,37,0,37,22,770930,744452,5429,283.969466,0
anthropic/bedrock-claude-opus-4-6,t2v3-SE8abf-brace-expansion-glob-patterns,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SE8abf-brace-expansion-glob-VPSYzwD,1,6,6,37,37,0,36,21,893341,855304,5354,153.897776,0
anthropic/bedrock-claude-opus-4-6,t2v3-SEadf2-gopls-build-context-settings,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SEadf2-gopls-build-context--SpzfFdJ,0,1,3,2,2,0,85,50,2217669,2150178,13976,916.479814,0
anthropic/bedrock-claude-opus-4-6,t2v3-SEadf2-gopls-build-context-settings,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SEadf2-gopls-build-context--jss9iHE,0,1,3,2,2,0,68,45,2553755,2479954,14977,537.954116,0
anthropic/bedrock-claude-opus-4-6,t2v3-SEadf2-gopls-build-context-settings,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SEadf2-gopls-build-context--MtMseSe,0,1,3,2,2,0,82,53,2152490,2099141,12517,785.935198,0
anthropic/bedrock-claude-opus-4-6,t2v3-SEadf2-gopls-build-context-settings,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SEadf2-gopls-build-context--8ZQ4ZaR,1,3,3,2,2,0,70,44,1715636,1619830,10540,358.158839,0
anthropic/bedrock-claude-opus-4-6,t2v3-SEadf2-gopls-build-context-settings,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SEadf2-gopls-build-context--jL9viwb,0,1,3,2,2,0,74,48,1850039,1797852,14350,448.206586,0
anthropic/bedrock-claude-opus-4-6,t2v3-SP229a-spack-concurrent-packages,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SP229a-spack-concurrent-pac-M4NUwe6,1,4,4,804,804,0,24,13,372589,351010,5515,169.329204,0
anthropic/bedrock-claude-opus-4-6,t2v3-SP229a-spack-concurrent-packages,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SP229a-spack-concurrent-pac-h43aXY2,1,4,4,804,804,0,28,18,546415,517614,5190,164.148233,0
anthropic/bedrock-claude-opus-4-6,t2v3-SP229a-spack-concurrent-packages,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SP229a-spack-concurrent-pac-fmF63iN,0,3,4,804,804,0,28,14,444406,422977,5228,182.726971,0
anthropic/bedrock-claude-opus-4-6,t2v3-SP229a-spack-concurrent-packages,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SP229a-spack-concurrent-pac-owaZPiF,1,4,4,804,804,0,36,20,607301,585241,4394,158.966681,0
anthropic/bedrock-claude-opus-4-6,t2v3-SP229a-spack-concurrent-packages,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SP229a-spack-concurrent-pac-UvJfz9t,1,4,4,804,804,0,29,14,413468,394108,4800,169.030369,0
anthropic/bedrock-claude-opus-4-6,t2v3-SPcd9f-jobserver-dynamic-parallelism,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SPcd9f-jobserver-dynamic-pa-96r7XZY,0,14,15,663,663,0,82,52,2247569,2193206,11428,378.442966,0
anthropic/bedrock-claude-opus-4-6,t2v3-SPcd9f-jobserver-dynamic-parallelism,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SPcd9f-jobserver-dynamic-pa-ecziGUi,0,14,15,663,663,0,74,44,2231345,2175724,11081,336.147702,0
anthropic/bedrock-claude-opus-4-6,t2v3-SPcd9f-jobserver-dynamic-parallelism,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SPcd9f-jobserver-dynamic-pa-sEkZeWi,0,14,15,663,663,0,83,52,2464535,2413158,11654,350.664203,0
anthropic/bedrock-claude-opus-4-6,t2v3-SPcd9f-jobserver-dynamic-parallelism,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SPcd9f-jobserver-dynamic-pa-DvLmGev,0,14,15,663,663,0,86,58,3346711,3286878,12799,334.973115,0
anthropic/bedrock-claude-opus-4-6,t2v3-SPcd9f-jobserver-dynamic-parallelism,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SPcd9f-jobserver-dynamic-pa-XVpzbJL,0,14,15,663,663,0,82,52,2516022,2464422,11110,358.062691,0
anthropic/bedrock-claude-opus-4-6,t2v3-SQ6653-annotated-field-metadata,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SQ6653-annotated-field-meta-FHK6Ss6,1,5,5,15,15,0,135,69,4947728,4794681,52007,1473.863879,0
anthropic/bedrock-claude-opus-4-6,t2v3-SQ6653-annotated-field-metadata,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SQ6653-annotated-field-meta-cWmFdJD,0,3,5,15,15,0,92,53,3244170,3178172,14903,459.922375,0
anthropic/bedrock-claude-opus-4-6,t2v3-SQ6653-annotated-field-metadata,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SQ6653-annotated-field-meta-8ysHMid,0,3,5,15,15,0,84,47,3029034,2946035,30365,851.099582,0
anthropic/bedrock-claude-opus-4-6,t2v3-SQ6653-annotated-field-metadata,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SQ6653-annotated-field-meta-VkSrCVJ,1,5,5,15,15,0,81,50,2865350,2763951,24702,731.493409,0
anthropic/bedrock-claude-opus-4-6,t2v3-SQ6653-annotated-field-metadata,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SQ6653-annotated-field-meta-sjf9Bqv,0,0,5,15,15,0,89,53,3449074,3371255,22814,777.310914,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSd933-cooperative-shutdown-grace-period,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SSd933-cooperative-shutdown-bzWheLE,1,5,5,1,1,0,26,14,532123,497263,6247,259.085385,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSd933-cooperative-shutdown-grace-period,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SSd933-cooperative-shutdown-dbKkjhN,1,5,5,1,1,0,32,18,726817,688944,5561,204.87981,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSd933-cooperative-shutdown-grace-period,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SSd933-cooperative-shutdown-wNkCeBR,1,5,5,1,1,0,35,18,750568,715011,7447,246.862369,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSd933-cooperative-shutdown-grace-period,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SSd933-cooperative-shutdown-TRYtTVH,1,5,5,1,1,0,19,11,370563,349684,4240,190.272532,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSd933-cooperative-shutdown-grace-period,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SSd933-cooperative-shutdown-ANWcGuZ,1,5,5,1,1,0,40,22,811548,777814,6285,237.705425,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSf831-sse-cooperative-shutdown,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SSf831-sse-cooperative-shut-44NPBMq,1,5,5,1,1,0,33,17,727709,687948,9250,296.336876,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSf831-sse-cooperative-shutdown,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SSf831-sse-cooperative-shut-ZK5VMcD,1,5,5,1,1,0,31,15,663636,629044,7345,244.636544,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSf831-sse-cooperative-shutdown,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SSf831-sse-cooperative-shut-7zKQz8e,1,5,5,1,1,0,50,28,1117338,1089696,7072,296.218197,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSf831-sse-cooperative-shutdown,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SSf831-sse-cooperative-shut-pqR7jU3,1,5,5,1,1,0,28,15,574963,551895,6005,234.865044,0
anthropic/bedrock-claude-opus-4-6,t2v3-SSf831-sse-cooperative-shutdown,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SSf831-sse-cooperative-shut-fbLxAMH,1,5,5,1,1,0,23,11,389733,366737,5260,195.272334,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU3637-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SU3637-screen-diffrot-compa-hmHmBRP,1,4,4,124,124,0,58,32,2323548,2228691,51448,978.574901,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU3637-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SU3637-screen-diffrot-compa-9Fym78G,0,0,4,124,124,0,58,34,1948903,1877750,43692,825.341243,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU3637-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SU3637-screen-diffrot-compa-4Py7Fr7,1,4,4,124,124,0,57,33,1976755,1879396,50745,946.469061,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU3637-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SU3637-screen-diffrot-compa-wADorHg,0,0,4,124,124,0,102,58,4672720,4448692,82735,1578.605827,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU3637-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SU3637-screen-diffrot-compa-pwy46s6,0,0,4,124,124,0,86,51,4215781,4061959,73125,1783.192169,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU470d-reproject-preserve-date-obs,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SU470d-reproject-preserve-d-eKTuuQj,1,5,5,204,204,0,94,58,2269380,2216052,12766,425.133593,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU470d-reproject-preserve-date-obs,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SU470d-reproject-preserve-d-YPsZm2B,1,5,5,204,204,0,66,41,1490373,1444053,8695,318.280041,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU470d-reproject-preserve-date-obs,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SU470d-reproject-preserve-d-w3mqQxx,1,5,5,204,204,0,76,46,2025067,1987104,12079,417.096037,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU470d-reproject-preserve-date-obs,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SU470d-reproject-preserve-d-krDfjfW,1,5,5,204,204,0,40,25,680076,626941,5652,151.257341,0
anthropic/bedrock-claude-opus-4-6,t2v3-SU470d-reproject-preserve-date-obs,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SU470d-reproject-preserve-d-Yj2Dqek,1,5,5,204,204,0,85,51,2414799,2371060,13503,464.760321,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUca77-reproject-auto-extent,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SUca77-reproject-auto-exten-LrNxCo9,0,1,4,6,6,0,34,19,598383,558269,6456,159.028438,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUca77-reproject-auto-extent,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SUca77-reproject-auto-exten-h6SiYo2,0,1,4,6,6,0,42,21,723051,696855,8585,228.226129,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUca77-reproject-auto-extent,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SUca77-reproject-auto-exten-LeA8oUD,0,1,4,6,6,0,31,16,529668,504496,6517,144.08553,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUca77-reproject-auto-extent,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SUca77-reproject-auto-exten-rQQzNdo,0,1,4,6,6,0,26,16,458010,434890,6588,162.478196,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUca77-reproject-auto-extent,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-SUca77-reproject-auto-exten-r4CxbJy,0,1,4,6,6,0,24,12,359219,312299,11013,185.817841,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUec59-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-SUec59-screen-diffrot-compa-GWn2Mqn,0,0,4,124,124,0,65,34,1901237,1839861,33676,729.484344,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUec59-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-SUec59-screen-diffrot-compa-RvLcVMs,0,0,4,124,124,0,55,33,1745770,1670809,30319,585.845302,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUec59-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-SUec59-screen-diffrot-compa-2XLpTt7,0,0,4,124,124,0,83,51,2935032,2862270,38080,831.845738,0
anthropic/bedrock-claude-opus-4-6,t2v3-SUec59-screen-diffrot-compatibility,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-SUec59-screen-diffrot-compa-HAx3yy4,0,0,4,124,124,0,90,54,2638742,2567084,21871,552.848116,0
